Coronavirus caused 'major decrease' in demand from China: CFO survey	7510
Parents with children will get a card with 365 dollars if they qualified #California #coronavirus	4368
Japan the Wakayama model one district broke with the gov, adopted its own strict coronavirus testing policies.	5749
Around the world, overall mortality rates are higher than usual. #covid19 #covid19canada #covid19us #covid19nyc	635
Evil: Los Angeles Times: Trump administration blocks states from using Medicaid to respond to coronavirus crisis.	18
Apparently Trump missed the memo warning him of the impending pandemic.... that was a big miss. #COVID19	1831
this is truly a disaster The CDC and States Are Misreporting COVID-19 Test Data - The Atlantic	269
Coronavirus workplace conditions spur protests at Whole Foods, Amazon	9328
Cash-strapped Thais rush to sell gold as #coronavirus hits economy	8603
DOJ sides with church suing Virginia governor over lockdown #SmartNews #COVID19 #coronavirus	4418
Virginia, Maryland and D.C. unemployment data shows spike amid coronavirus pandemic - The Washington Post	1604
McConnell and Pelosi 'respectfully decline' Trump admin offer to supply Covid-19 tests ahead of senators' return to DC	4488
Coronavirus closes India's Taj Mahal, Mumbai to keep half its office workers home - Reuters	3861
Democrats push $3-trillion coronavirus relief bill toward House OK	1919
#coronavirus stimulus bill: Democrats and Republicans appear close to $2tn deal	10088
The Democrats $3 trillion coronavirus bill has zero funding for international assistance - The Washington Post	7231
This is what a real witch hunt looks like.Feds drop coronavirus insider-trading probe, zero in on Richard Burr	1937
Coronavirus slows L.A. money laundering, bringing seizures - Los Angeles Times	5002
The pandemic could push 60 million people into extreme poverty, the World Bank say	3523
All 50 states reopen with various degrees as US deaths surpass 92k. #coronavirus #death #reopening	3670
S&amp;P cuts Rolls-Royce credit rating to junk on COVID-19 hit REUTERS	9981
Abbott coronavirus test hailed by Trump plagued by accuracy problems #mtpol #covid19mt	1662
J&amp;J to start human testing of coronavirus vaccine by September - Reuters	3935
Outbreak #deportations: criticizes the government response in the rejection of migrants due to coronavirus concerns in	321
In early April there were just ten tests a day available for all the care staff in north London	136
Following a series of missteps, the nation is now the epicenter of the pandemic.	2796
Big #OilCrisis Caused by Coronavirus may be irreversible... #Banks are preparing for a wave of oil #bankruptcies	6763
Dow tanks nearly 600 points after massive coronavirus rescue bill trips up a second time in Senate	6324
#EU's #Financial 'firepower' is 1.85 #trillion with 750bn for #COVID fund	909
Dumbshit falsely claims coronavirus numbers are 'going down almost everywhere'	5497
Health officials in a county in southern Washington state say a rise in#coronaviruscases is linked toCOVID-19 parties.	4703
Cubans grapple with coronavirus amid shortages and U.S. embargo	4652
Coronavirus in NY: Bronx school told teachers to hide case	667
#Congress #Republicans Accuse #China of Seeking to Indoctrinate U.S. #Students: .	60
Finally admitting it could have been coronavirus in late 2019 early 2020.	5534
Coronavirus: data shows biggest hit to business activity since records began	2757
500,000+ confirmed cases...18,000+ deaths How'd did we get here...	6859
China Virus bailouts: Trump would consider federal equity stakes in companies the trusts. #PAYSEUR	3612
Worst-case estimate from the CDC: As many as 200,000 to 1.7 million people could die.	2544
NHS coronavirus app advisory board not impressed by the governments legal explanation for its data collection. #covid19UK #coronavirustracker	6408
US coronavirus death toll tops 40,000 as reseachers call for more testing before reopening economy	3860
White House releases coronavirus testing strategy and claims most of its work is done -	2761
One south Bronx church has seen 13 coronavirus deaths -	7208
Microsoft, UnitedHealth offer companies free app to screen employees for coronavirus	3152
'I'm looking for the truth': States including Georgia, Florida and Arizona face criticism for COVID-19 data cover-ups	1125
Bipartisan group fights to reverse skimping on #coronavirus aid for Medicaid providers - Los Angeles Times	654
US airlines seek more than $50 billion in aid as coronavirus roils business from	3587
Hundreds of Amazon warehouse workers to call in sick in protest over coronavirus safety:	4014
Younger Adults Comprise Big Portion of Coronavirus Hospitalizations in U.S.	146
Experts say that for the first time since 1998, global poverty will increase.	978
54% of Americans worry about expenses tied to coronavirus	4203
Study: Places without social distancing have 35 times more potential coronavirus spread	1021
Coronavirus stimulus: Trump fumes after GOP Rep hints he'll oppose bill	891
How Fast the Coronavirus Outbreak Is Growing in Hundreds of U.S. Communities - The New York Times	5755
EU unveils plan to borrow 750 billion euros to aid coronavirus recovery #svpol #eupol #EUpol #Financials #Economics	5269
Florida Police Chief Accused of Linking Deputys Coronavirus Death to Homosexual Events - The New York Times	7202
Heartless!Trump administration won't reopen Obamacare enrollment for uninsured as coronavirus spreads #SmartNews	3918
Via #cnbc #BREAKINGNEWS The US #coronavirus death toll surpasses American casualties from the #VietnamWar	30
U.S. intelligence agencies warned the president in classified briefings and he ignored them. #COVID19 #TrumpIdiot #CoronavirusOubreak	318
Worlds largest shipping firm says almost 10% of its fleet has been idled due to coronavirus- #CNBC	475
Beware of studies claiming covid-19 death rates are smaller than expected	976
'That's when all hell broke loose': Coronavirus patients overwhelm US Hospitals.	236
#JerryGivens, #Virginia #Executioner turned #DeathPenalty opponent, dies at 67 of #coronavirus	4745
#Africa facing a quarter of a billion #coronavirus cases, WHO predicts, but fewer deaths because of its younger population	1926
Mitch McConnell won't let Senate vote remotely amid coronavirus fears	10058
Trump 'offers large sums' for exclusive access to coronavirus vaccine | US news | The Guardian | Speachless.	196
#Covid19 has killed multiple bishops and pastors within the nations largest black #Pentecostal denomination #Churches ##FocusOnTheTrumpDeathToll100K	595
Fact check: repeats false claim he has power over state #COVID19 restrictions, threatens to shut down Congress	585
Covid-19: people with type 1 diabetes more likely to die than those with type 2	2202
As Trump administration debated travel restrictions, THOUSANDS STREAMED IN FROM #CHINA - Reuters #Trump #TrumpLiesAmericansDie	283
#CaptainCrozier was right 172 crew members test positive for covid-19	874
Trenches in city of Qom confirm worst fears about extent of the epidemic and the governments subsequent cover-up	2057
Cases in Europe surpass 1.5 million as lockdowns eased	3144
The US economy lost 701000 jobs in March worst report since 2009 - CNN 	2928
13 deaths at Seattle-area care facility connected to #coronavirus	2666
Stock futures fall 1%, pointing to another volatile week as investors assess coronavirus impact  CNBC #news #CNBC	7844
The coronavirus is killing about 1 in 10 hospitalized	1496
Be aware, this virus is not only impacting older people, it is causing strokes and heart attacks in young people	3238
Death toll in US passes 900, first known youth dies from coronavirus in Los Angeles	281
Yep, Germany's top virus gun says kids are no different carriers from adults - From 60,000 data samples.	7068
Most Americans rate Trumps coronavirus response negatively and expect crowds to be unsafe until summer, poll finds	2435
Best economy in US history crushed in weeks due to a shutdown by the government, because of Covid-19	1557
HHS whistleblower says coronavirus vaccine won't be ready in 18 months from	6994
Largest scale experiment ever shows what is possible as satellite images reveal marked fall in global nitrogen dioxide levels	731
Trump Administration late block of European travel ensured US would have a major COVID-19 eepidemic	738
California coronavirus outlook worse than expected - Los Angeles Times. #TrumpLies	5954
California inmates tried to infect themselves with coronavirus in hopes of release	857
Abbotts rapid #coronavirus test misses positive cases, raising questions, NYU study finds #USA	5143
Virus hit UK companies told to halt financial statements	5531
#Italian coronavirus cases seen 10 times higher than official tally | Article [AMP] | Reuters	4159
Is this for real?These U.S. citizens won't get coronavirus stimulus checks because their spouses are immigrants	186
Africa: Somali medics report rapid rise in deaths as #COVID19 fears grow	33
Context: The Justice Department launched its probe into the stock trades in late March.	1061
Chinas authorities are still failing to stop racism against Africans over the Covid-19 outbreak	8185
#COVID19 is causing a spike in sales for Bane masks.	6524
WHO &amp; CDC never discussed providing international test kits to the US the global health agency says	2408
Majority of NYCs #coronavirus cases are men between 18 and 49 years old #USA #COVID19 #NYC 	2322
From Bangladesh to Cambodia, basic labor rights are unraveling for some as the industry grapples with the coronavirus fallout.	291
IMF announces $50 billion program for #coronavirus relief	2204
Healthcare experts and news outlets were literally reporting that COVID-19 was contagious from asymptomatic persons in February:	9007
ICE detainees seek release amid coronavirus fears - The Washington Post	9579
Spain's coronavirus death toll rises by 674 to 12,418 - Reuters 	394
Prior Unheeded Government Study Warned USA Not Ready For Any Pandemic 	1917
Glad Governor Newsom is in charge!Coronavirus patients in California's ICU beds double overnight and the search for ventilators continues. #SmartNews	3214
Coronavirus: Hawaiian tourism groups are paying visitors to leave	9117
